AK,2986,"Foster Youth Educational Liaison, Alternative Education"
AK,2990,"Health Care Assistant"
AK,2993,"INSTRUCTIONAL AIDE"
AK,2993,"Instructional Assistant, Special Education"
AK,2996,"Itenerant Teacher, Alternative Ed/Special Ed"
AK,,"itinerant specialst"
AK,2996,"Itinerant Teacher, Alternative Ed/Special Ed"
AK,,"Lang., Sp. & Hearing/Speech Therapist"
AK,3001,"Office/School Clerk"
AK,3003,"permit teacher"
AK,3003,"Permit Teacher - Cal-SAFE Program"
AK,3004,"Program Assistant"
AK,3005,"Program Assistant - At Risk Students"
AK,3005,"Program Assistant, At Risk Student"
AK,,"Project Coordinator - At Risk Students"
AK,3011,"Project Coordinator, Alternative Education/Foster Youth Services"
AK,3015,"School Nurse"
AK,3016,"School Psychologist"
AK,,"Specialized Academic Instruction Teacher"
AK,3023,"Speech Therapist"
AK,,Teacher
AK,3026,"Teacher - Cal SAFE"
AK,3026,"Teacher - Cal-SAFE Program"
AK,3040,"Teacher Infant Program - Special Education"
AK,,"Teacher Severely Handicapped - Trainable Mental Handicapped"
AK,,"Teacher Severely Handicapped/Trainable Mentally Handicapped"
AK,,"Teacher Special Education - DHH Itinerant"
AK,3035,"Teacher Special Education - Multiple Handicapped"
AK,3036,"Teacher, Correctional Education"
AK,3037,"Teacher, Educaional Audiologist"
AK,3037,"Teacher, Educational Audiologist"
AK,3040,"Teacher, Infant Program - Spcial Education"
AK,3040,"Teacher, Infant Program - Special Education"
AK,3040,"Teacher, Infant Program - Special Eduction"
AK,,"Teacher, Severely Handicapped/Emotionally Distrubed"
AM,3543,Audiologist
AM,3545,"Director, Special Education"
AM,3547,"Manager, Special Education"
AM,3548,"Occupational Therapist"
AM,3549,"Physical Therapist"
AM,,Principal
AM,,"Principal "
AM,,"Principal, Special Education "
AM,3551,PSYCHOLOGIST
AM,3551,Psychologist
AM,3552,"School Nurse"
AM,3551,"School Psychologist"
AM,,"School Therapist"
AM,,"Speech and Language Pathologist"
AM,,"Speech Language Pathologist"
AN,," Assist. Principal"
AN,," Principal"
AN,2331,Admin
AN,2331,"Admin. Assistant"
AN,2332,"Admin. Assistant II"
AN,2331,"ADMINISTRATIVE ASSISTANT"
AN,2331,"Administrative Assistant"
AN,2331,"Administrative Assistant "
AN,2331,"ADMINISTRATIVE ASSISTANT I"
AN,2331,"Administrative Assistant I"
AN,2331,"Administrative Assistant I Bilingual"
AN,2332,"Administrative Assistant II"
AN,,"ADMINISTRATOR ON SPECIAL ASSIGN 12 PAY"
AN,,"Administrator on Special Assignment V, Coordinator of Summer Learning"
AN,2331,"Adminstrative Assistant I"
AN,2331,"Aministrative Assistant I"
AN,2335,"Assistant Principal"
AN,2335,"Assistant Principal "
AN,,"ASSISTANT PRINCIPAL MIDDLE"
AN,2337,"Attendance Clerk"
AN,2337,"ATTENDANCE CLERK ASSISTANT"
AN,,"Case Manager"
AN,,"case manager"
AN,2415,"CDC SITE ADMININISTRATOR"
AN,2415,"Cdc Site Administrator"
AN,2346,"Cerk Typist/BL"
AN,,"Clerical Sub"
AN,,"Clerical Substitute"
AN,2337,"clerk attendance"
AN,2343,"Clerk Typist"
AN,2346,"CLERK TYPIST BILINGUAL"
AN,2346,"Clerk Typist BL"
AN,,"Clerk Typist Elem. small"
AN,2345,"Clerk Typist, Supervising"
AN,2346,"Clerk Typist/BL"
AN,2351,"COMMMUNITY RELATIONS ASSISTANT I"
AN,2351,"COMMMUNITY RELATIONS ASST I"
AN,,"Community Assistant  Bilingual"
AN,,"Community Asst"
AN,,"Community Coordinator Program Assistant"
AN,,"Community Coordinator-Program Assistant"
AN,,"COMMUNITY RELATIONS ASSIST II"
AN,2351,"Community Relations Assistant I"
AN,2353,"Community School Coordinator"
AN,2353,"Community School Coordinator-Refugee Youth Program"
AN,,Coordinator
AN,2356,"Coordinator - Programs for Exceptional Children"
AN,2358,"Coordinator - Student, Family & Community Services"
AN,,"COORDINATOR CERTIFICATED"
AN,,"Coordinator Certificated"
AN,,"Coordinator Elev8"
AN,2361,"Coordinator, Community and Engagement"
AN,,"COORDINATOR-AFTER SCHOOL PROG"
AN,,Coordinator-Certificated
AN,,"Coordinator-Mental Health Programs "
AN,,"Coordinator-Student Placement"
AN,2367,COUNSELOR
AN,2367,Counselor
AN,,"District Parent Advisory Specialist"
AN,2372,"Executive Director"
AN,2372,"Executive Officer"
AN,2378,"Health Assistant"
AN,2378,"health assistant"
AN,,"Liason Family Parent"
AN,,"Network Executive Officer"
AN,2389,"Occupational Therapist"
AN,2389,"occupational therapist"
AN,2390,"Office Manager"
AN,2390,"OFFICE MANAGER "
AN,2390,"OFFICE MANAGER - AFTER SCHOOL"
AN,2392,"OUTREACH CONSULTANT"
AN,2392,"Outreach Consultant"
AN,2392,"outreach consultant"
AN,,"Outreach Counselor"
AN,2393,"Physical Therapist"
AN,2394,PRINCIPAL
AN,2394,Principal
AN,2394,principal
AN,2394,"PRINCIPAL "
AN,2394,Prinicipal
AN,,"Prog Manager"
AN,,"Program Coordinator"
AN,2401,"Program Manager - School-Based Health Centers"
AN,,"Program Manager After School"
AN,2402,"Program Manager CE"
AN,,"Program Manager MAA/LEA"
AN,,"Program Manager, Translation Services"
AN,2404,"PROGRAM SPECIALIST"
AN,2404,"Program Specialist"
AN,2409,Psychologist
AN,2405,Receptionist
AN,,"Retired Certificated Administrator"
AN,2367,"School Counselor"
AN,2408,"School Nurse"
AN,2408,"school nurse"
AN,2409,"SCHOOL PSYCHOLOGIST"
AN,2409,"School Psychologist"
AN,2409,"School Psychologist "
AN,2410,"School Secretary"
AN,2410,Secretary
AN,2413,"Senior Clerk Typist"
AN,2413,"senior clerk typist"
AN,2413,"Senior Typist Clerk"
AN,2414,"Service Team Assistant"
AN,2415,"Site Administrator"
AN,2415,"site administrator"
AN,2415,"Site Administrator "
AN,2415,"Site Administrator - Early Childhood Education Center"
AN,2419,SLP
AN,,"Social Worker"
AN,,"Social Worker-Student and Family Advocate"
AN,,SPECIALIST
AN,,"Specialist-Student Engagement"
AN,,"Specialist-Testing & Placement"
AN,,"SPEECH  PATHOLOGIST ASSISTANT"
AN,2419,"Speech & Language Pathologist"
AN,2419,"Speech Language Pathologist"
AN,2419,"Speech -Language Pathologist"
AN,,"Speech Language Pathology Assistant"
AN,,"Speech Therapist"
AN,,"Speech Therapist Assistant"
AN,2419,"Speech-Language Pathologist"
AN,2413,"Sr Clk Typist"
AN,,"Staff/Health Clerk Elementary"
AN,,"STUDENT ASSIGNMEMENT SPEC"
AN,2421,"Student Attendance Compliance Officer"
AN,,"Teacher on Special Assignment"
AN,,"Teacher Structured Eng Immersn"
AN,,"Testing and Placement Specialist"
AN,,"Testing Clerk Bilingual"
AN,2429,"TRANSLATION SPECIALIST"
AN,2429,"Translation Specialist"
AN,2429,"Translation specialist"
AN,2429,TRANSLATOR
AN,2429,Translator
AN,2429,Translator-Spanish
AN,2343,"Typist Clerk"
AN,,ZADAI0017
AT,3913,"Coordinator of School Health Services"
AT,3913,"Coordinator of Student Health"
AT,3913,"Coordinator of Student Health Services"
AT,,"Head Teacher Child Development Program"
AT,,"Head Teacher-Child Development Program"
AT,3919,"health tech"
AT,3919,"Health Technician"
AT,3919,"Health Technician "
AT,3925,"Occupational Therapist"
AT,3932,Psychologist
AT,3929,"School Nurse"
AT,3929,"school nurse"
AT,3929,"School Nurse "
AT,3932,"School Psychologist"
AT,3934,"Sp. Ed. Program Manager"
AT,3934,"Special Ed Program Manager"
AT,3934,"Special Education Program Manager"
AT,,"STAFF SECRETARY II"
AT,3937,"Staff/School Secretary IV"
AT,3940,"Vis. Impaired Tchr"
AT,3940,"Visually Impaired Teacher"
BA,,"Assistant Director-Student Services"
BA,604,Audiologist
BA,,"BILINGUAL SPECIALIST"
BA,,"Bilingual Specialist"
BA,,"bilingual specialist"
BA,,"Community Liaison School Worker"
BA,,"COMMUNITY LIASON"
BA,606,"Community Outreach Specialist I"
BA,607,"Community Outreach Specialist II"
BA,,"Coordinator,Special Education"
BA,,"District Community Liaison Worker"
BA,610,"Health Assistant"
BA,610,"Health assistant"
BA,610,"health assistant"
BA,,Interpreter/Translator
BA,,"Lead IBI Assistant"
BA,611,"Nurse K-12 Schools"
BA,611,"Nurse, K-12 Schools"
BA,611,"Nurse,K-12 Schools"
BA,612,"Principal K-12 Schools"
BA,,"Program Specialist- Special Education/supervisor"
BA,,"Program Specialist-Special Ed/Supervisor"
BA,,"Program Specialist-Special Education"
BA,,"Program Specialist-Special Education/Supervisor"
BA,,"Program Supervisor"
BA,,"program supervisor"
BA,,"Program Supervisor Specialist"
BA,614,Psychologist
BA,614,psychologist
BA,615,"School  Community Liaison Worker"
BA,615,"SCHOOL COMMUNITY LIAISON WORKER"
BA,615,"School Community Liaison Worker"
BA,615,"School Community liaison worker"
BA,615,"School community liaison worker"
BA,615,"school community liaison worker"
BA,615,"School Community Liaison Worker "
BA,615,"School Community Liaison-Vietnamese"
BA,615,"School Community Liason Worker"
BA,611,"School Nurse"
BA,614,"School Psychologist"
BA,614,"school psychologist"
BA,620,"Speech & Language Pathologist"
BA,620,"Speech and Language Pathologist"
BA,620,"speech and language pathologist"
BA,620,"Speech lanaguage pathologist"
BA,620,"Speech Language Pathologist"
BA,620,"Speech/Language Pathologist"
BA,620,"Speech-Lang Pathologist"
BA,620,"Speech-Language Pathologist"
BA,620,"Speech-Language Pathologist "
BA,,Translator
BA,,Translator/Intepreter
BA,,Translator/Interpreter
BA,,"Translator/Interpreter "
BB,1643,"Adapted Physical Education Teacher"
BB,1644,"Administrative Assistant"
BB,1659,"Coordinator, Special Education"
BB,1660,Counselor
BB,1660,"Counselor, School"
BB,,Principal
BB,,"Principal - Elementary"
BB,,"Principal, Elementary"
BB,1474,"School Nurse"
BB,1475,"School Psychologist"
BB,1475,"School Pychologist"
BB,,"Special Education Director"
BB,1478,"Speech & Language Specialist"
BB,1478,"Speech And Language Specialist"
BB,1478,"Speech and Language Specialist"
BB,1480,"Student Health Assistant"
BB,1480,"Student Health Assistant "
BB,,"Teacher on Special Assignment"
BC,631,"Assistant  Principal, Middle School"
BC,631,"Assistant Principal Middle School"
BC,630,"Assistant Principal, Elementary School"
BC,632,"assistant principal, high school"
BC,631,"Assistant Principal, Middle High School"
BC,631,"Assistant Principal, Middle School"
BC,632,"Assistant Principal, Senior High School"
BC,632,"Assistant Principal. Senior High School"
BC,,"Assistant Superintendent Special Education"
BC,634,"Assistive Technology Specialist"
BC,635,"Associate Principal, High School"
BC,635,"Associate Principal, Senior High School"
BC,,"Coordinator 1, Health Services"
BC,638,"Coordinator 111, Special Education"
BC,638,"Coordinator III, Special Education"
BC,,"Director, Student Support Services"
BC,642,"Integrated Social Services Supervisor"
BC,643,"Occupational Therapist"
BC,644,"Principal,  Elementary School"
BC,644,"Principal, Elementary School"
BC,644,"Principal, elementary school"
BC,646,"Principal, High School"
BC,645,"Principal, Middle School"
BC,646,"Principal, Senior High School"
BC,647,Psychologist
BC,648,"School Nurse"
BC,648,"school nurse"
BC,648,"School Nurse, Special Education"
BC,647,"School Psychologist"
BC,647,"school psychologist"
BC,650,"Secondary School Counselor"
BC,650,"secondary school counselor"
BC,,"Speech & Language Hearing Specialist"
BC,,"Speech & Language Hearing Specialist Elementary"
BC,,"Speech & Language Hearing Specialist, Elementary"
BC,,"Speech & Language Hearing Specialist, Middle"
BC,,"Speech & Language Hearing Specialist, Secondary"
BC,,"Speech & Lanugage Hearing Specialist, Elementary"
BC,,"Speech and Language Hearing Specialist, Elementary"
BC,,"speech and language hearing specialist, elementary"
BC,,"Speech and Language Hearing Specialist, Secondary"
BC,,"Speech and Language Specialist"
BC,,"Speech, Language, Hearing Specialist secondary"
BC,,"Speech, Language, Hearing Specialist, Elementary "
BC,,"Speech, Language, Hearing Specialist,Elementary"
BC,,"Speech-Language & Hearing Specialist-Elementary"
BC,,"Speech-Language and Hearing Specialist, Elementary"
BC,,"Teacher Specialist Special Education Program"
BC,654,"Teacher Specialist, Elementary"
BC,654,"Teacher Specialist, Elementary School"
BC,655,"Teacher Specialist, Elementary/Secondary"
BC,,"Teacher Specialist, High School"
BC,,"Teacher Specialist, Secondary"
BC,,"Teacher Specialist, Senior High School"
BC,,"Teacher Specialist, Special Ed Program"
BC,,"Teacher Specialist, Special Ed."
BC,,"Teacher Specialist, Special Education"
BC,657,"Typist Clerk II"
BC,657,"typist clerk II"
BC,657,"Typist Clerk, II"
BD,3658,"Assistant Director SELPA"
BD,3658,"Assistant Director, SELPA"
BD,3659,"Assistant Superintendent"
BD,3660,"Behavior Intervention Specialist"
BD,3662,"Executive Assistant"
BD,3662,"Executive Assistant SELPA"
BD,3662,"Executive Assistant, SELPA"
BD,3664,"Occuational Therapist"
BD,3664,"Occupational Therapist"
BD,3664,"Occupational Therapist "
BD,3665,"Office Technician"
BD,3666,"Physical Therapist"
BD,,Principal
BD,,principal
BD,,"Program Analyst/Secretary"
BD,3668,"Program Manager, Special Education"
BD,3669,"Program Specialist"
BD,3670,Psychologist
BD,3671,"School Nurse"
BD,3670,"School Psychologist"
BD,,Secretary
BD,3673,"SELPA Coordinator"
BD,3674,"SELPA Fiscal Analyst"
BD,3675,"Senior Director, Special Education"
BD,,"Speech & Language Therapist"
BD,,"Speech/Language Therapist"
BE,2873,"Account Clerk I"
BE,2870,"Elementary Secretary"
BE,2852,"INTERMEDIATE CLERK"
BE,2852,"Intermediate Clerk"
BE,2856,"Prevention Assistant"
BE,2857,"Principal - Special Education"
BE,2857,"Principal Special Education"
BE,2857,"Principal, Special Education "
BE,,"Principal/Program Specialist Special Education"
BE,2859,"Program Manager - Special Education"
BE,,"Program Manager, Health Services"
BE,2859,"Program Manager, Special Education"
BE,2861,"Program Specialist - Special Education"
BE,2861,"Program Specialist -Special Education"
BE,2862,Psychologist
BE,2862,psychologist
BE,2863,"Resource Specialist Teacher"
BE,,"School & Community Prevention Specialist"
BE,,"School and Community Intervention Specialist II"
BE,,"School Community Intervention Spec. I"
BE,,"School Community Intervention Specialist"
BE,,"school community intervention specialist"
BE,,"School Community Intervention Specialist "
BE,,"School Community Intervention Specialist 1"
BE,,"School Community Intervention Specialist I"
BE,,"School Community Intervention Specialist I "
BE,,"School Community Intervention Specialist II"
BE,,"School Community Intervetion Specialist"
BE,,"School Community Intevention Specialist I"
BE,,"School Community Worker"
BE,,"School community worker"
BE,,"school community worker"
BE,2864,"SCHOOL NURSE"
BE,2864,"School Nurse"
BE,2864,"School nurse"
BE,2864,"school nurse"
BE,2862,"School Psychologist"
BE,2862,"School psychologist"
BE,2862,"school psychologist"
BE,,"School/Community Intervention Specialist I"
BE,2870,Secretary
BE,2861,"Special Ed Program Specialist"
BE,2872,"supervisor of prevention& intervention program"
BE,2872,"Supervisor, Intervention & Prevention Programs"
BE,2872,"Supervisor, Intervention/prevention Program"
BE,2872,"Supervisor, Intervention/Prevention Programs"
BE,2872,"Supervisor, Prevention/intervention Programs"
BF,2041,"Administrative Secretary II"
BF,2043,"Adult Education Teacher - Parent Education Program"
BF,,"Child Welfare & Attendance Field Worker"
BF,2053,"Coordinator - Special Education"
BF,,"Coordinator, Child Welfare, Attendance and Counseling"
BF,,"COORDINATOR, SCHOOL CLIMATE & MULTI PROGRAMS"
BF,,"Credentialed Psychologist"
BF,,"Director II - Special Education"
BF,2061,"Director II of Health Services"
BF,,"Director II, Pupil Resources"
BF,,"FACILITATOR, COMMUNITY VOLUNTEERS"
BF,2070,"Health  Services Assistant"
BF,2070,"Health Service Assistant"
BF,2070,"Health Services Assistant"
BF,2070,"Health Services assistant"
BF,2070,"health services assistant"
BF,2070,"Health Services Assistant "
BF,2070,"Health Services Assistant (sub)"
BF,2074,"Intervention Specialist"
BF,2074,"Intervention Specialist - Safe Schools Healthy Kids"
BF,2074,"Intervention Specialist - Safe Schools Healthy Students"
BF,,"Program Administrator"
BF,,"Program Administrator, Parent Involvement & Community Engagement"
BF,,"PROGRAM ADMINISTRATOR, PUPIL & COMMUNITY SERVICES ??? PARENT INVOLVEMENT"
BF,,"Program Administrator, Special Education"
BF,,"Program Administrator-Special Education"
BF,,"Program Adminstrator - Special Education"
BF,,"Program Assistant-Health Services & Programs"
BF,2084,"Program Technician II"
BF,2089,Psychologist
BF,,"SCHOOL NURSE"
BF,,"School Nurse"
BF,,"school nurse"
BF,,"School Nurse                        "
BF,2089,"School Psych"
BF,2089,"School Psychologist"
BF,2089,"school psychologist"
BF,2090,"Secretary 1"
BF,2090,"Secretary I"
BF,2091,"Secretary II"
BF,,"Speech Language Pathologist Assistant"
BF,,"Speech Language Pathology Assistant"
BF,2096,"Speech Specialist"
BF,2096,"speech specialist"
BF,2096,"Speech Specialist "
BF,,"Teacher - Special Education"
BF,,"Teacher Specialist  (Program Specialist) - Special Education"
BF,,"Teacher Specialist - Special Education "
BF,,"Teacher Specialist (Program Specialist) Special Education"
BF,2101,"Typist Clerk II"
BI,4757," Principal, Special Education"
BI,4643,"Administrative Assistant"
BI,,"Administrator, Nonpublic School"
BI,,Administrator/Teacher
BI,,"Alternative Ed. Tech"
BI,,"Alternative Education Program Technician"
BI,4227,"Assistant Principal"
BI,4227,"Assistant Principal, Alternative Education"
BI,,"Assistant Superintndent"
BI,,"Assistant Superintndent for Business"
BI,4756,Audiologist
BI,,"Behavior Specialist "
BI,,"CCW Medical Assistant"
BI,4645,"CCW Mentor - AM"
BI,4645,"CCW Mentor - Medical Assistant"
BI,,"Clean & Sober Counselor"
BI,,Counselor
BI,4232,"Dean of Students"
BI,4646,"Director of Educational Services"
BI,4248,"Director of Student Services"
BI,,"Director, Alternative Education/MAA Coordinator"
BI,,"Director, Special Education Instructional Programs"
BI,,"District Office Manager"
BI,4804,"EL Instructional Assistant"
BI,,"Elementary Principal"
BI,4249,"Elementary School Principal"
BI,4942,"Mental Health Counselor"
BI,4649,"Mentor  AM"
BI,4649,"Mentor - AM"
BI,4572,"Permit Teacher, Cal-SAFE"
BI,4805,Principal
BI,4805,Principal
BI,4805,principal
BI,4757,"Principal, Special Education"
BI,,Principal/Teacher
BI,,"Program Director"
BI,,"Region 1 LEC Coordinator"
BI,,"Resource Specialist"
BI,4530,"Resource Specialist  Program Teacher / MAA Coordinator"
BI,,"Resource Specialist Program"
BI,4530,"Resource Specialist Program Teacher / MAA Coordinator"
BI,4530,"Resource Specialist Program Teacher/MAA Coordinator"
BI,4234,"Resource Specialist Teacher"
BI,4234,"Resource Specialist Teacher"
BI,4234,"Resource Specialist teacher"
BI,4250,"Resource Specialist/Program Specialist"
BI,4234,"RSP teacher"
BI,,"School Counselor"
BI,4235,"School Nurse"
BI,4251,"School Nurse"
BI,4758,"School Nurse"
BI,4758,"school nurse"
BI,4236,"School Psych"
BI,4236,"School Psychologist"
BI,4252,"School Psychologist"
BI,4751,"School Psychologist"
BI,4759,"School Psychologist"
BI,4759,"school psychologist"
BI,,"School Psychologist II"
BI,4253,SDC
BI,,"Special Ed Aide"
BI,,"Special Education Teacher"
BI,4253,"Special Education/SDC Teacher"
BI,4253,"special education/SDC teacher"
BI,4253,"Special Education/Special Day Class Teacher"
BI,4253,"Special Education/Special day Class Teacher"
BI,4239,"Speech Therapist"
BI,,"Speech/Language Specialist"
BI,4240,Superintendent
BI,,Superintendent-Principal
BI,4241,Teacher
BI,4657,Teacher
BI,4657,teacher
BI,4753,"teacher court and community school"
BI,4574,"Teacher, Cal-SAFE"
BI,4753,"Teacher, Court and Community School"
BI,,"Titlle 1 Teacher"
BK,3969," Principal, Elementary School"
BK,3942,"Area Administrator"
BK,,"Assisstant Principal"
BK,,"Assistant Principal "
BK,3945,"Assistant Principal , High School"
BK,,"Assistant Principal , Secondary"
BK,3945,"Assistant Principal High School"
BK,,"Assistant Principal Student Services"
BK,3944,"Assistant Principal, Elementary"
BK,3944,"Assistant Principal, Elementary School"
BK,3945,"Assistant Principal, High School"
BK,3945,"assistant principal, high school"
BK,3945,"Assistant Principal, high school- students"
BK,3947,"Assistant Principal, Middle School"
BK,3947,"Assistant Principal, middle school"
BK,,"Assistant Principal, Secondary"
BK,,"Assistant Principal, secondary"
BK,3947,"Assistant Principal,Middle School"
BK,,"case manager"
BK,,"Certificated school nurse"
BK,3948,"Child Care Provider"
BK,3948,"child care provider"
BK,3951,"Community Aide"
BK,,"Community Liaison"
BK,3954,Counselor
BK,3957,"Credentialed School Nurse"
BK,3957,"Credentialed school nurse"
BK,3957,"credentialed school nurse"
BK,3958,"Director of Special Education"
BK,,"Director of Student  Services"
BK,,"Healthy Start Coordinator"
BK,,"Healthy Start Laison"
BK,,"Healthy Start Liason"
BK,3967,"Learning Direction"
BK,3967,"Learning Director"
BK,3967,"learning director"
BK,,"parent involvement technician"
BK,,Principal
BK,3969,"Principal , Elementary School"
BK,3969,"Principal, Elementary"
BK,3969,"Principal, Elementary School"
BK,3199,"Program Clerk"
BK,,"Program Specialist Special Ed"
BK,,"program specialist special education"
BK,,"Program Specialist- Special Education"
BK,,"Program Specialist-Special Education"
BK,3201,Psychologist
BK,3201,psychologist
BK,3201,"School Psychologist"
BK,3201,"school psychologist"
BK,3204,"Secretary I"
BK,3207,"Social Work Specialist"
BK,3210,Teacher
BK,3210,teacher
BK,,
BM,2704," School Psychologist"
BM,2664,"Case Manager"
BM,2664,"Case Manager Healthy Start"
BM,2664,"case manager healthy start"
BM,,"Clinical Social Worker"
BM,,"Coordinator, Health Programs"
BM,2673,"Data Control Clerk"
BM,2678,"Executive Director, Special Education"
BM,2679,"Family Advocate - Healthy Start"
BM,2679,"Family Advocate Healthy Start"
BM,2682,"Health Assistant"
BM,2683,"HEALTH CLERK"
BM,2683,"Health Clerk"
BM,2683,"health clerk"
BM,2688,Nurse
BM,2688,"Nurse "
BM,2689,"Nurse Practitioner"
BM,,"Occupational Specialist - Special Ed"
BM,,"Occupational Specialist - Special Ed."
BM,,"Occupational Specialist Special Ed"
BM,,"Occupational Specialist-Special Ed"
BM,,"Occupational Specialist-Special Education"
BM,,"Occupational Therapist"
BM,,"Occupational Therapist - Special Education"
BM,,"Occupational Therapist-Consultant"
BM,,"Occupational Therapist-Special Education"
BM,2694,"Physical Therapist"
BM,,"Program Assistant/MAA Coordinator Assistant"
BM,2696,"Program Coordinator - Healthy Start"
BM,2696,"Program Coordinator Healthy Start"
BM,2699,"Program Specialist - Special Education"
BM,2699,"Program Specialist-Special Ed."
BM,2688,"School Nurse"
BM,2704,"School Psychologist"
BM,,"Social Worker"
BM,,"Speech Language Pathologist"
BM,2711,"Speech Therapist"
BM,2712,"Substance Abuse Intervention Specialist"
BM,2714,"Teacher on Special Assignment"
BM,2714,"Teacher On Special Assisgnment"
BM,,"Teacher special education"
BM,,"Teacher:  Special Education"
BM,,"Teacher: Special Education"
BM,,"Teacher-Special Education"
BO,," Director Special Education "
BO,," Preschool Site Supervisor"
BO,," Senior Director of Special Education"
BO,,"Administrative Assistant"
BO,,"Assistant Principal"
BO,146,"Assistant Principal - High School"
BO,146,"Assistant Principal - High school "
BO,147,"Assistant Principal - Middle School"
BO,146,"Assistant Principal-High School)"
BO,147,"Assistant Principal-Middle School"
BO,,"Assistant Supintendant of Educational Service"
BO,,"Assitant Principal-Elementary"
BO,,"Attendance Clerk-High School"
BO,152,"Clerk High School Attendance"
BO,155,"Clerk Typist 11"
BO,155,"Clerk Typist II"
BO,156,"Clerk Typist III"
BO,,"Director of Student Support Services/Vocational Education "
BO,161,"District Nurse"
BO,168,"District Psychologist"
BO,162,"Elementary Principal"
BO,162,"Elementary School Principal"
BO,,"Elementary-Assitant Prinipal"
BO,,"Health Clerk"
BO,,"health clerk"
BO,146,"High School -Assistant Principal"
BO,146,"High School Assitant Principal"
BO,163,"High School Principal"
BO,,"Management-School Psychologist"
BO,164,"Middle School Principal"
BO,162,"Principal - Elementary"
BO,,"Principal - Lone Hill Middle School"
BO,162,Principal-Elementary
BO,,"Principal-High School"
BO,168,Psychologist
BO,,"School Nurse"
BO,,"School Psychologist"
BO,,"school psychologist"
BO,172,"School Secretary II"
BO,,"School-Age Care Program Coordinatior"
BO,172,"Secretary II"
BO,,"Secretary lV"
BO,,"Speech and Language Pathology Assistant"
BO,176,"Speech Language and Hearing Specialist K-12"
BO,,"Speech Language Pathology Assistant"
BO,176,"Speech-Language & Hearing Specialist"
BO,176,"Speech-Language & Hearing Specialist, K-12"
BO,176,"Speech-Language & Hearing Specialist, K-12 "
BO,176,"Speech-Language & Hearing Specialist, Pre-12"
BO,176,"Speech-Language And Hearing Specialist - K-12 "
BO,176,"Speech-Language and Hearing Specialist - K-12 "
BO,176,"Speech-Language and Hearing Specialist K-12 "
BO,176,"Speech-Language And Hearing Specialist K-12  "
BO,176,"Speech-Language and Hearing Specialist K-12  "
BO,176,"Speech-Language and Hearing Specialist K-12)"
BO,176,"Speech-Language And Hearing Specialist Pk-12 "
BO,176,"Speech-Language and Hearing Specialist PK-12 "
BO,176,"Speech-Language and Hearing Specialist, K-12"
BO,,"Speech-language pathologist"
BO,,"Speech-Laugage Patholist Assistant"
BO,178,"Student Service Coordinator"
BO,178,"student service Coordinator"
BO,178,"student service coordinator"
BO,178,"Student Service Coordinator "
BO,178,"Student Services Coordinator"
BO,178,"student services coordinator"
BO,178,"Student Services Coordinator "
BP,3501,"Assist. Principal IV"
BP,,"Assistance Superintendent Secondary "
